,brand,discounted_price,product_name,retail_price,uniq_id
56,Vishudh,449.0,Vishudh Printed Women's Straight Kurta,899.0,5614ccefd0ab9bee5cd28bf3d38fd12f
57,MASARA,599.0,MASARA Solid Women's Straight Kurta,1399.0,aff8be089d14317011f1cc3eba810b6d
58,MASARA,550.0,MASARA Solid Women's Straight Kurta,1399.0,b75e9fbc54e49dcee551709bd63e243c
59,Roadster,699.0,Roadster Men's Zipper Solid Cardigan,1399.0,d620fa0d35825bb3c0717e9d3446cc97
60,Vishudh,499.0,Vishudh Printed Women's Straight Kurta,999.0,ee383a337af67ae8ad4f42714d67ddaf
61,Noor,849.0,Noor Embroidered Women's Straight Kurta,1649.0,97b8a04ee0c6f158ed18a99cfc2bd6ed
62,MASARA,599.0,MASARA Solid Women's Straight Kurta,1399.0,154968876a45c0e99d35b5d57290d0b3
63,Vishudh,449.0,Vishudh Printed Women's Straight Kurta,899.0,0305111c779fe663bd94122bef0f0002
64,Libas,449.0,Libas Printed Women's A-line Kurta,899.0,80993e88a0224c71617e37dcd1e17745
65,Libas,924.0,Libas Printed Women's Anarkali Kurta,1849.0,f3ff4d066fa5290970f46762caa5c73a
66,MASARA,499.0,MASARA Solid Women's Straight Kurta,999.0,fabe2ce4a6b7510fa1bac6922156ab7b
67,HRS,395.0,HRS ULTIMATE BOY Chest Pads,440.0,9ec7cf78ff9e728bf1d7eb6609f42188
68,Vermello,795.0,Vermello Men Casual Brown Genuine Leather Belt,1495.0,7a7e587d3344885bdb8c77f8b7679483
69,HRS,250.0,HRS CLUB BOY Thigh Pads,280.0,c497e4250ea07a8a87efa8fda01ae6e0
70,Ligans NY,695.0,Ligans NY Men Formal Black Genuine Leather Belt,795.0,7db2acfee8298ef8c687d688147c69be
71,Elegance,899.0,Elegance Polyester Multicolor Abstract Eyelet Door Curtain,1899.0,55b85ea15a1536d46b7190ad6fff8ce7
72,Liza,1393.0,Liza Women Wedges,1990.0,8beb2187f33659971647812d8f95af73
73,HRS,230.0,HRS ULTIMATE BOY Elbow Pads,250.0,08cb8617f5aacbe98024867f509f6bbc
74,Sathiyas,449.0,Sathiyas Cotton Bath Towel,600.0,7b72c92c2f6c40268628ec5f14c6d590
75,HRS,395.0,HRS ULTIMATE MEN Chest Pads,440.0,ae2934c35fd4b0469d507c0b50374ef1
76,Eurospa,550.0,Eurospa Cotton Terry Face Towel Set,1040.0,64d5d4a258243731dc7bbb1eef49ad74
77,SANTOSH ROYAL FASHION,1299.0,SANTOSH ROYAL FASHION Cotton Printed King sized Double Bedsheet,2699.0,d4684dcdc759dd9cdf41504698d737d8
78,CASEDEAL,380.0,CASEDEAL Microsoft Nokia lumia x2 Back Panel,1999.0,1b2c6d2ef16b8b391aa0221ebd673ce3
79,Mario Gotze,899.0,Mario Gotze Women's Printed Casual Orange Shirt,1499.0,b129a98c7c0e905ca82fd73db63d9bd0
80,Jaipur Print,698.0,Jaipur Print Cotton Floral King sized Double Bedsheet,2599.0,6325b6870c54cd47be6ebfbffa620ec7
81,Shilpi,650.0,Shilpi NHSCN003 Coin Bank,900.0,b51acbb3e292152a131cde140e0c376a
82,Jaipur Print,698.0,Jaipur Print Cotton Floral King sized Double Bedsheet,2599.0,c3f924e0e4c823c62d58de0c17ba86d6
83,Babeezworld,499.0,Babeezworld Dungaree Baby Boy's  Combo,999.0,38cc9b40b62bef29b49e3c6b501b9dba
84,Redbag,1200.0,Redbag Eight Armed Goddess Sherawali Maa Showpiece  -  10.8 cm,1600.0,a99bd685c5430bdf45a1dd01aabc3200
85,Proence,949.0,"Proence Weight Gainers, Mass Gainers",1025.0,e98fed4f44ec6c5f185a80f8cdd898bb
86,Slim,590.0,Discountgod Men's Checkered Casual Shirt,750.0,05324708277dbf2f3e8b55a660e91988
87,Slim,599.0,Silver Streak Men's Printed Casual Denim Shirt,1299.0,9b9dc9b2609d1ee4f5196221eca22eb7
88,Cobra,15195.0,"Cobra Paris CO6394A1 Analog Watch  - For Men, Boys",18995.0,a62b34aa0564cbf03b0132773eab9354
89,TEN,1995.0,TEN TEN Women's Black Knee Length Boots Boots,4995.0,45df3406c4f1301e479c58716c912841
90,Aries,13099.0,"Aries Gold G 729 S-BK Analog Watch  - For Men, Boys",13699.0,7698cd2c78a1fd6105ef617445da52f9
91,Carlton,1223.0,Carlton Boots,3495.0,2b480f41409d22cb3ba9f71a0242cf1a
92,Maserati,24400.0,Maserati Time R8851116001 Analog Watch  - For Boys,24400.0,893aa5ed55f7cff2eccea7758d7a86bd
93,Vizion,595.0,"Vizion 8503B-1RED Cold Light Digital Watch  - For Boys, Girls",1095.0,e52f90f908db98de5f78645ccf03024c
94,Camerii,449.0,"Camerii WM64 Elegance Analog Watch  - For Men, Boys",1099.0,f355cc1ccb08bd0d283ed979b7ee7515
95,Slim,2599.0,Reckler Slim Fit Men's Jeans,5398.0,f80ba21b9e77fe3a4d0e944f86305f8d
96,Quechua,2250.0,Quechua Arpenaz Novadry Boots,2499.0,41aa2d73a19f0c3438b3c77134696830
97,Colat,849.0,"Colat COLAT_MW20 Sheen Analog Watch  - For Men, Women, Boys, Girls",3999.0,c0824c9e7ee6b79006ce698a2a7a413c
98,Steppings,719.0,Steppings Trendy Boots,1799.0,15f03b13b010db0a355ae094fddc9e86
99,Rochees,1202.0,Rochees RW38 Analog Watch  - For Boys,1415.0,0c7a6176e932cc20399a890433186ab5
100,Rorlig,399.0,"Rorlig RR-028 Expedition Analog Watch  - For Men, Boys",1099.0,0aa9c84298f0b956cb879d87ff728bf8
101,Catwalk,999.0,Catwalk Boots,2095.0,a66b8f58ac663190586f5c1a9745e56f
102,Magnum,2099.0,Magnum Footwear Lifestyle,3999.0,cf59d4e4b6583f4c4bc32c385d7952d1
103,T,399.0,T STAR UFT-TSW-005-BK-BR Analog Watch  - For Boys,999.0,dd0e3470a7e6ed76fd69c2da27721041
104,Rialto,2795.0,Rialto Boots,3295.0,588d8f7647d36f6e1c162984f2cd9676
105,Kielz,1249.0,Kielz Ladies Boots,2499.0,72c4f4745fbaeb32f8c82a6ce013309d
106,Alfajr,4995.0,"Alfajr WY16B Youth Digital Watch  - For Men, Boys",5495.0,41384da51732c0b4df3de8f395714fbb
107,La,2299.0,La Briza Ashley Boots,2299.0,dff9da1046a392d71cca8bfb3e1f647e
108,TAG,107750.0,"TAG Heuer CAU1116.BA0858 Formula 1 Analog Watch  - For Boys, Men",107750.0,710ed5f2393a4b9e8823aa0029f71f93
109,Salt,3146.0,Salt N Pepper 13-019 Femme Black Boots Boots,4195.0,d6eb521acd9de24c5c3faded2831620a
110,Shuz,1270.0,Shuz Touch Boots,1499.0,029565fee2f177b15e2cb9b7388a6a24
111,Skanders,1817.0,Wrangler Skanders Fit Men's Jeans,2795.0,1ed3a04918640144f3c7b91edc15b493
112,Steppings,1919.0,Steppings Trendy Boots,3199.0,f5edb6f2171b384ce99a71e52f0a64c9
113,Salt,3221.0,Salt N Pepper 14-664 Denny Black Boots Boots,4295.0,e18aace92fadededb348d8488931a1e2
114,Costa,429.0,"Costa Swiss CS-2001 Analog Watch  - For Boys, Men",1199.0,16655211772e017f8e207c24b8340214
115,Crocs,3995.0,Crocs Boots,3995.0,7713ac1bbb7b5c03019314a46076a6f2
116,Breitling,571230.0,"Breitling AB011010/BB08 131S Chronomat 44 Analog Watch  - For Boys, Men",571230.0,329c5f4d7aced63e1ce3e88f41d5e7e6
117,Lyc,899.0,Lyc White Casual Boots,1199.0,130a50a99e78426459f0d909b0bc0f07
118,Myra,499.0,Myra Comfortable Boots,1049.0,47b08bfc60cb74872ac29ccb93b64ca7
119,Calibro,699.0,"Calibro SW-125 Analog-Digital Watch  - For Men, Boys",2000.0,920154acbe49d3202ed7d2ed2df1ea13
120,Get,2799.0,Get Glamr Designer Uggy Boots,3499.0,5b085177978f863858eb88c27dfbf01b
121,Kielz,899.0,Kielz Ladies Boots,2299.0,3b53afd15e056d3ef13be8bbc90a35c9
122,Kielz,999.0,Kielz Ladies Boots,1999.0,3a9689400032bf48b5487b9a878b90e7
123,Rochees,952.0,Rochees RW50 Analog Watch  - For Boys,1120.0,f292c544825690b4f64504befa2875e6
124,Kielz,1299.0,Kielz Ladies Boots,2799.0,ff1a8e7edc438d81753fb1d1e961072a
125,Salt,2621.0,Salt N Pepper 13-516 Greta Red Boots,3495.0,5b60beedcf050b87e5b5ffcf3291086e
126,Fluid,849.0,Fluid DMF-002-GR01 Digital Watch  - For Boys,1699.0,b8950a817c882307669cc6cdc34fbb93
127,Steppings,639.0,Steppings Trendy Boots,1599.0,fb2392b67efbdcd335221c79b880f303
128,Rialto,2395.0,Rialto Boots,3295.0,cdc184d8b1f13b6b856e44260398cb98
129,Rorlig,399.0,"Rorlig RR-030 Essentials Analog Watch  - For Men, Boys",1099.0,811ac21c8b5e08260dc0ee4288cbb472
130,Regular,1812.0,Wrangler Regular Fit Men's Jeans,3295.0,a468d980aaecbf4e1018e341772669df
131,Steppings,2274.0,Steppings Trendy Boots,3499.0,e0a3585aa6424706c5b3fafd9d72a84e
132,Disney,350.0,"Disney DW100230 Digital Watch  - For Boys, Girls",350.0,fd2fed517efb6e4c9824eb12e436d19b
133,Salt,2771.0,Salt N Pepper 13-167 Marsha Red Boots,3695.0,a919c3ae44e0f1d2e1e5cafe7ea057ae
134,Cartier,201000.0,"Cartier W6701005 Analog Watch  - For Boys, Men",201000.0,08452abdadb3db1e686b94a9c52fc7b6
135,Bruno,1359.0,Bruno Manetti Cannelita Boots,3399.0,eb7148dc532ca3a71f0c88fe1d617b4d
136,Stylistry,1599.0,Stylistry Maxis Shde6603brwoboot3104 Boots,2199.0,a8f99924be2c3dc4c6c4d0208f55cc66
137,Lois,399.0,"Lois Caron LCS-4032 Analog Watch  - For Boys, Men",1200.0,1e8741b5ae27a513546c94b3f3312aee
138,Felix,525.0,"Felix Y 39 Analog Watch  - For Boys, Men",1550.0,1cbd0a513268feade315cb09bdfb66e4
139,Kielz,2399.0,Kielz Boots,2999.0,85bf557c3728428485761f3df2289fc0
140,Kielz,899.0,Kielz Ladies Boots,2299.0,1152067424d4a5a6f562e62692452da0
141,Sakay,3499.0,Sakay Country Leather Boots,3999.0,c6c1eca6e11a3b8e347feb7c35a29680
142,La,2069.0,La Briza Black Boots,2299.0,da9e88f44d938a63290cec6ab8bb1871
143,Kool,263.0,"Kool Kidz DMK-012-QU02 Analog Watch  - For Girls, Boys",375.0,a8980adc2e8740e50dc4d305da965409
144,Franck,959.0,"Franck Bella FB0128B Analog Watch  - For Men, Boys",1199.0,af6b07bd021da2fba6f993eeda27b2ed
145,Steppings,1099.0,Steppings Trendy Boots,2199.0,423ec6b3b699983c31faa16a39fcb60e
146,Kool,333.0,"Kool Kidz DMK-003-YL 03 Analog Watch  - For Girls, Boys",475.0,78c73a39ced929d204418bcc80f3058d
147,Vizion,595.0,"Vizion 8502-6BLACK Sports Series Digital Watch  - For Boys, Girls",1095.0,8be1f8b6f7207c71205c652e0a2cac75
148,Vencer,144.0,Vencer Stella 7lyt1011 Digital Watch  - For Boys,399.0,eb4f1bcaca52402bc2ec1a93dce85013
149,La,3999.0,La Briza Mile Boots,3999.0,8a51a9757dd11c3a47f948d99c11a481
150,Casela,899.0,"Casela CAS-W-13 Basic Analog Watch  - For Boys, Girls",3999.0,c9b137687a6ba49b8ac767f9c83b12a5
151,Sneha,899.0,Sneha Unique Boots,1799.0,a6f4e66cf99bce007792c6a8fdbb3d10
152,Timer,549.0,Timer TC_-_690143 Analog Watch  - For Boys,1299.0,adc5274c2422dbc21185039f7589d3e6
153,Regular,1899.0,NE Regular Fit Men's Jeans,4999.0,d447a50211d5e0246ccbb3212cc2b8de
154,Shuz,2995.0,Shuz Touch Boots,2995.0,077967ce96ae71fb71a684020f58bc59
155,Kielz,1149.0,Kielz Ladies Boots,2499.0,1e612e880fe7119f93caf9a1c5ffb6b4
156,Colat,1049.0,"Colat COLAT_M08 Roman Numerals Analog Watch  - For Men, Boys",4999.0,c35ad9935596de3d0d0134a806396072
157,Kielz,899.0,Kielz Ladies Boots,2299.0,8782cc47269fa18d54998b55ed1124a9
158,Belle,1695.0,Belle Gambe Boots,3999.0,45ec8cf2bd446146b8ae743e7803ab8f
159,Titan,1695.0,"Titan 1639SL03 Analog Watch  - For Boys, Men",1795.0,189fa66a5fa6f08d2802a62ecf0be298
160,Selfie,599.0,Selfie Boots,1200.0,eca609c78e79ab510dc43cffeef22cc2
161,Clincher,3499.0,Clincher Semonday Boots,3499.0,8e802c5ef0aa3d98654d8b61e21a9cee
162,Srushti,200.0,"Srushti Art Jewelry Megnet_Led_Sport_BlackRed1 Digital Watch  - For Men, Women, Boys, Girls",799.0,bbb8cdc5406ff60ff06ff64630f2ca47
163,Kielz,1149.0,Kielz Ladies Boots,2499.0,a7217cbdcf32fcfc22080c02b2bdb2b9
164,Q&Q,526.0,"Q&Q VQ13-008 Analog Watch  - For Girls, Boys",585.0,807302011d3d8f4d88860cff2cb16dee
165,Belle,1765.0,Belle Gambe Boots,3499.0,4527bbaf1bec166066c5ca90e4992655
166,Escort,1829.0,"Escort E-1700-906_Blk Analog Watch  - For Men, Boys",1925.0,1120bc768623572513df956172ffefeb
167,Roxy,9997.0,Roxy Boots,19995.0,522cc294663f3cf4bf1774d060ef949e
168,Lee,1619.0,Lee Men's Jeans,2699.0,36b84f61c91a47822d6863963aad5812
169,Bruno,1199.0,Bruno Manetti 676 Boots,2999.0,a9078723d7abc68d9f5adaf42d502583
170,Estilo,299.0,"Estilo 1056 Analog Watch  - For Boys, Men",1299.0,65fee026fb77433fdcc4ad8c2f6a0239
171,Jack,150.0,Jack klein BlackLed Digital Watch  - For Boys,999.0,5479bb7028827d60000720a2c135976a
172,North,150.0,"North Moon IW-005-FK Silicone Ion Digital Watch  - For Boys, Girls, Women",235.0,733aa1e801a139fa8dc7be9f0eff5ee0
173,Shuz,1270.0,Shuz Touch Boots,1499.0,377acf980df19ffec9fceb3374045aef
174,Foot,1699.0,Foot Candy Boots,2899.0,e700d9bcf30a1be23a476ca0245865da
175,Credos,3499.0,Credos Boots,4499.0,4dcd5dfc481ab82813ff8084589a7e77
176,Rich,149.0,"Rich Club Apple Shaped LED Digital Watch  - For Boys, Girls",999.0,ba2673ae70331fae9834a1e89222407b
177,Skmei,1699.0,"Skmei AD1031-Black Formal Analog-Digital Watch  - For Men, Boys",2499.0,da1708ea7bc596fd298546edef0bccfc
178,Kielz,1299.0,Kielz Ladies Boots,2799.0,4a64690816ae10828372e143bd6f0bcb
179,Kms,350.0,"Kms Ironman_Look_Led_Black11 Digital Watch  - For Men, Women, Girls, Boys",1395.0,5f081c3b36ae72605ad87d65561802f8
180,Anand,499.0,Anand Archies Boots,499.0,4e4d4d2b9d625ed2401718a411a3ddcb
181,Magnum,1899.0,Magnum Footwear Lifestyle Boots,2999.0,606f4194a6d47bbcae253e22dc261e97
182,Steppings,1099.0,Steppings Trendy Boots,2199.0,06c75f30f1b28273c4d3b0df8f2e8eb8
183,Swag,899.0,Swag 670038 Analog Watch  - For Boys,2499.0,16e51ebfe30d03f9d1563e0fbc0af062
184,Bonzer,499.0,Bonzer Boots,999.0,906b3a5912453ffced2dbd0fc4bd495c
185,Skinny Fit,1249.0,Roadster Skinny Fit Fit Men's Jeans,2499.0,7ebca8e1830a1a7041f77c342b1282ee
186,Selfie,499.0,Selfie Black Denim Boots,1000.0,e48133816aeb071339fcb03b9e8c0c32
187,Steppings,2559.0,Steppings Boots Boots,3199.0,35eab2a05e269441bdcaf6a3bad1b546
188,Q&Q,645.0,"Q&Q LLA2-213 Digital Watch  - For Boys, Girls",645.0,a45c097adcf59401d1ac57ac632d8d71
189,Belle,1695.0,Belle Gambe Winter Boots,3499.0,dfa536b435f093dc6ad6f1d5094eb726
190,Hala,159.0,"Hala Red In Black trendy digital Digital Watch  - For Boys, Girls, Men",399.0,ccfdfc13491abbf4225b1e31c83f7a9f
191,Kielz,1249.0,Kielz Ladies Boots,2499.0,37d02e85eecd26fd35d72383f237c393
192,Kielz,1999.0,Kielz Boots,2499.0,16c2a51f0221e07bf1c3fc6b9e8e9f91
193,Franck,780.0,"Franck Bella FB74C Analog Watch  - For Boys, Men",1299.0,62c35de4df27437d3597963fac55a8b6
194,Carlton,2295.0,Carlton London Boots,2295.0,70a5697b744f4d9c643fb961bbe2da6d
195,Ridas,249.0,Ridas Apl_led_black Apple Shape Digital Watch  - For Boys,349.0,33d97d63c037078cd3f08033966d6a88
196,Shuz,4495.0,Shuz Touch Boots,4495.0,38f76561c1a98d104bc1a84879a8ff47
197,La,2099.0,La Briza Andria Boots,2099.0,e528bc66d53b8e1d8196da5b20f045ab
198,Skmei,1179.0,"Skmei 1070BLK Sports Analog-Digital Watch  - For Men, Boys",2345.0,92575fe20a9a1795c4e26c9299166122
199,Kielz,999.0,Kielz Ladies Boots,1899.0,a259ce93922e4a85da7777496d74d7dd
200,Carlton,1995.0,Carlton London Boots,1995.0,fda7cf99231911725aee46d57ce8e6c3
201,Skmei,1199.0,"Skmei AD1057-Dark-Orange Sports Analog-Digital Watch  - For Men, Boys",1799.0,d7ca2b06b4f4d3b98c61c377b18a2d6b
202,Urban,1650.0,Urban Country Ladies Boots,3299.0,b7dc0087348ad77ccc09ab6a9c09d2da
203,Now,600.0,Now SP-ETHNIC Analog Watch  - For Boys,600.0,f74476ba64365d97a5be7d375cbf4c7a
204,Disney,1350.0,"Disney MSFR190-01B Analog Watch  - For Boys, Girls",1350.0,f9cfba716a28cc866d93111218e82908
205,Get,2799.0,Get Glamr Designer Yuvu Boots,3499.0,7ffa15f02724bcd799ca7d2ffb673a79
206,Kielz,2399.0,Kielz Boots,2499.0,3dd037467871ed745e011096149c9fc6
207,Belle,1765.0,Belle Gambe Boots,3999.0,a55b4f633fcaee55344ac4aac13cbfa5
208,Remson,1999.0,Remson India Boots,3999.0,15848e0fa49ab6eabda6d965aedb4f6c
209,Steppings,639.0,Steppings Trendy Boots,1599.0,f0ddd7ea1e184721acac4cb9a21e77b3
210,Jacques,1567.0,Jacques Farel KWD2324 Analog Watch  - For Boys,2850.0,dc2ea06f188cfc21a44ad087ab7cbfdf
211,Rialto,1800.0,Rialto Boots,2795.0,2d89c80253d471781b7926f8107e7078
212,Salt,3746.0,Salt N Pepper 13-455 Pisa Black Boots,4995.0,bb968801d62add091536d412b2c56b8b
213,Oxter,299.0,"Oxter Chrono Blue Italia Analog Watch  - For Men, Boys",999.0,324f32c19cf1fab802126f11ea1de785
214,Klaur,1574.0,Klaur Melbourne Boots,3499.0,0692381f01171e637f248c933550e478
215,Positif,800.0,"Positif Pfbk612 Analog Watch  - For Men, Boys",1100.0,b8785373140e7542e1fd524857f7e274
216,Selfie,599.0,Selfie Boots,1200.0,4b2c7a17ad687d238245e63b52c07721
217,D'SIGNER,8545.0,"D'SIGNER 688RGM _BRN Analog Watch  - For Men, Boys",8995.0,69ca41aae61c7b5fecd53ea08fba3226
218,Salt,2050.0,Salt N Pepper 13-019 Femme Taupe Boots Boots,4195.0,2385354f771d9e50ab86ec2425a3873b
219,Franck,999.0,"Franck Bella FB127A Analog Watch  - For Boys, Men",1250.0,fda50982a672ef8835de5c1cc86f8bfc
220,Get,499.0,Get Glamr Stylish Boots,1999.0,88894166380fea0ef00618c9fe64154c
221,Felix,555.0,"Felix 3541 W-S METAL Analog Watch  - For Boys, Girls",1350.0,4131687c6dd5e3689c56e604e2992027
222,Steppings,719.0,Steppings Trendy Boots,1799.0,f1c0ff9c0a038fe4164bb013a80de8ad
223,Steppings,2559.0,Steppings Boots Boots,3199.0,00c252ee9259c6d6257c87a6ac865313
224,Skmei,999.0,"Skmei DG0939-Red Sports Digital Watch  - For Men, Boys",1499.0,4788f5466992da09024b8ffcc8a5cba4
225,Do,699.0,Do Bhai Boots,799.0,7865f023074a017c3f4f60ca8c4c3967
226,Vizion,595.0,"Vizion 8502-4BLUE Sports Series Digital Watch  - For Boys, Girls",1095.0,a6456e9e8f9a8ceaa2d68eee7a94c87d
227,Steppings,2559.0,Steppings Boots Boots,3199.0,85482436ae7de663ba0950110a3ba510
228,Steppings,2099.0,Steppings Trendy Boots,3499.0,6712cb52a608a7cade6569880dc3f5b7
229,Sam,449.0,Sam Stefy Boots,1050.0,2a342edc6ce89cb5c6892be8c78c1af1
230,TEN,1895.0,TEN TEN Women's Tan Mid Length Boots Boots,4495.0,de9c564d1a29a3dc35754bceb9f8baa8
231,Remson,1999.0,Remson India Boots,3999.0,fce3d01210868fa4f281b0e55d40b7a0
232,Get,499.0,Get Glamr Dazzle Boots,3499.0,fe0641da3a28bc42a1cc7dbf45178644
233,Jack,262.0,"Jack Klein Goldjack Analog Watch  - For Boys, Men",1999.0,f5b56b74cab686a72d10d5fd212fb81e
234,Dearfoams,1820.0,Dearfoams Boots,1820.0,a16cc763817964b2c77e56ecd218a6e8
235,fastrack,2495.0,"fastrack 38015PL01 Analog Watch  - For Men, Boys",2495.0,653826cd53f1d9e2c086c0ac7846ef70
236,Kielz,1299.0,Kielz Ladies Boots,2799.0,b79ed9e338cf028d849dae39f6c39ea7
237,A,1249.0,"A Avon PK_504 Analog Watch  - For Men, Boys",2499.0,a5c993463f503760919728797dfbc83d
238,Kielz,999.0,Kielz Ladies Boots,1999.0,be0aa17665e9a27ef1ab0ce134e6aee5
239,Franck,1039.0,"Franck Bella FB0122DD Analog Watch  - For Men, Boys",1299.0,22f01c289c956a7d29b15ea99d199963
240,Catwalk,999.0,Catwalk Boots,2095.0,e0f0808a8985bf1de9449f7ff544bab6
241,Rialto,2395.0,Rialto Boots,3295.0,a51bbd403085e6558f8c279322d58997
242,Salt,2150.0,Salt N Pepper 12-298 Taupe Boots,4395.0,fc69831b78bfcc3eb4bdd3afa1c9bdaf
243,Alfajr,7495.0,"Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls",8995.0,3c74db45cbfc14a78b8466dca494b3bb
244,Magnum,3199.0,Magnum Footwear Lifestyle Boots,5999.0,d6a4b62067d04cab8397e76e01656d0a
245,Steppings,2519.0,Steppings Trendy Boots,3599.0,5f9f896bbba455cd8a5783568845b370
246,Sale,599.0,"Sale Funda SFGFU694 Analog Watch  - For Boys, Men",2499.0,137f121c9d6bc7a57276601492659060
247,Steppings,1099.0,Steppings Trendy Boots,2199.0,d6769423b5a242f243dfac15cf2c099b
248,Britex,699.0,"Britex BT2050+BT3101 He & She Analog Watch  - For Couple, Women, Men, Boys, Girls",1990.0,c627c22b7509fbcda4f345a2c2d71765
249,TSG,2650.0,TSG Kelz Boots,2650.0,e160675a10e0ecdf05e0d33f5a5f6da9
250,3wish,995.0,"3wish CUR-BLUE Silver Blue 8023 Analog Watch  - For Boys, Men",2999.0,b0a058029072532046d05ac98ff1cae9
251,J.D.H.,599.0,J.D.H. 111-222 Boots,1500.0,4620e6de2e02c35d401247a94825710b
252,Disney,900.0,"Disney 98189 Analog Watch  - For Boys, Girls",1800.0,4aa047f14885c74f155ce5f973e14dff
253,Get,2239.0,Get Glamr Designer Snowra Boots,2799.0,3e8b8d026d02a3979ed49fb219862a18
254,Lenco,849.0,"Lenco DCOMPASS2010 Quazi Analog-Digital Watch  - For Men, Boys",1999.0,feb1e09790d2e4ed3c7a2f340b29b5d2
255,Pinza,1900.0,Pinza Black Christmas Boots,3350.0,ac04e44ba4ee07a49665d416c83c5759
256,Kielz,1299.0,Kielz Ladies Boots,2799.0,ec45690035642743c94f24fd34aa50f2
257,Salt,2621.0,Salt N Pepper 13-552 Rebacca Almond Boots,3495.0,1eff9a937b854be00b2b4ff2ffced76c
258,Rockstar,299.0,"Rockstar R_056 Chrono Analog Watch  - For Men, Boys",1299.0,3ffcf4706979d2f33eef3760e8c9bbd8
259,Disney,1345.0,Disney DW100405 Digital Watch  - For Boys,1495.0,7c4fec2331da8d40f2cb146eb198cb57
260,Selfie,599.0,Selfie Boots,1200.0,4af05dd757791f1e82e22660fecb16e6
261,Vizion,595.0,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls",1095.0,b52073e7ed9c00c4108cae4eb0c49c1a
262,Belle,1795.0,Belle Gambe Boots,3499.0,ecff61d66f90aebfbad9aca7932d60fe
263,Disney,795.0,"Disney LP-1008 (Yellow) Analog Watch  - For Boys, Girls",795.0,4555d3b8f1d41b0d55365e7daa171f5b
264,Elantra,950.0,"Elantra S 10 Analog Watch  - For Boys, Men",2150.0,ee8d9ff65e0fe4278afce7c933d30941
265,Willy,999.0,Willy Winkies Black Boots,1499.0,01a9353b9d20f72b12844dae15a8d77a
266,Marvel,299.0,"Marvel DW100243 Digital Watch  - For Boys, Girls",299.0,788dc3a3da91c0f46a7c465e07f91dd4
267,DJH,499.0,DJH Boots,999.0,671fdf870f28e7f2cfe273cc94c4c56b
268,Franck,1316.0,"Franck Bella FB123D Analog Watch  - For Men, Boys",1645.0,e8194d7d46690b12ac80bb75ecca3b05
269,Get,499.0,Get Glamr Stylish Boots,1999.0,8b1c8e10ebebd9c7a7cdb1a791c5b555
270,Skmei,899.0,"Skmei DG1010-Black-Gold Sports Digital Watch  - For Men, Boys, Women, Girls",1299.0,960ad1ac72e3b9e024f4316d7319a8a9
271,Magnum,3599.0,Magnum Footwear Lifestyle Boots,5999.0,0dbdae68e92e74fd83bf5f3ad5f247c6
272,Pinza,1800.0,Pinza Blue Cowboy Boots,3250.0,293435cc5cec8d132b79e2828fa68a58
273,Magnum,2399.0,Magnum Footwear Lifestyle Boots,3599.0,2d267f737c2065a56a3f9941316247bd
274,Steppings,1099.0,Steppings Trendy Boots,2199.0,aa6f88f737d0ac54dbf840e12955cac4
275,Eleganzza,499.0,"Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple",1299.0,72ee12931eef1360713ce545939bedc3
276,CatBird,999.0,CatBird Boots,1399.0,608d96ea8e30002c7c5edfd8aa3e12b8
277,Bruno,1199.0,Bruno Manetti 664 Boots,2999.0,ef23af49bf28973866e3b39bab1658a8
278,Lenco,599.0,"Lenco Bdblue Tango Analog Watch  - For Men, Boys",1499.0,29b1ca231e10d5269516b80bf9d0dffc
279,Get,2239.0,Get Glamr Designer Kuyal Boots,2799.0,bf585ba904709b25c269abef4a41064a
280,Zoop,750.0,"Zoop C4040PP03 Digital Watch  - For Boys, Girls",750.0,7f42e78c5e08b86943cd1c1d4402b6eb
281,Shoppingekart,479.0,"Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men",2399.0,0ee21bed347d127ea1390ea790b6d7ae
282,Stylistry,1599.0,Stylistry Maxis Sa3228-25relong1712 Boots,2299.0,428d763c788057ec85b9f9c8b99a7a28
283,Steppings,719.0,Steppings Trendy Boots,1799.0,6f46e8c0baeb4143f10e61fef49f976d
284,Salt,3521.0,Salt N Pepper 14-475 Dorthea Almond Boots Boots,4695.0,c95eb9ddacb5e5567018680e5812163e
285,D'Signer,6645.0,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys",6995.0,8b268c1e68f198ae2e934717d49f48e9
286,Rialto,1799.0,Rialto Boots,2495.0,861c3b96f62da6d32cdd10ded7910252
287,SwissFire,1207.0,"SwissFire 205SM005 Analog Watch  - For Boys, Men",2195.0,01d05970b33f87076292f476bf210625
288,Get,2799.0,Get Glamr Designer Uggy Boots,3499.0,97edddb727f85bac39e2918b5c5a7b42
289,A,639.0,"A Avon PK_741 Analog Watch  - For Men, Boys",1299.0,80434e3630d67b0ed36b587041d4bc9d
290,Carl,1149.0,Carl 3346-1-Cheetablue Boots,2299.0,a756418e7bbcd26d9d43fb7548dc845d
291,Logues,1235.0,Logues LGSWATCH61003PP DIGI YELLOW Sports Analog-Digital Watch  - For Boys,1235.0,bb363768a5f11200c6379fa27f10b235
